"","topcorgene","module_color","module_n","module_genes","membership"
"543","Cenpc","white",27,91,0.902051470018866
"544","Hif1a","white",27,91,0.898346983932048
"545","Kctd9","white",27,91,0.89712136129263
"546","Chrm2","white",27,91,0.888151830658334
"547","Pxk","white",27,91,0.870320932256899
"548","Tmtc4","white",27,91,0.865178120204689
"549","Lpin1","white",27,91,0.86429155841701
"550","Fgfr1","white",27,91,0.859595225553745
"551","MAPK6_gene10703","white",27,91,0.857144281717072
"552","Grb10","white",27,91,0.850817002829708
"553","Caprin2","white",27,91,0.844957803908305
"554","Usp8","white",27,91,0.842361109507293
"555","Clcn5","white",27,91,0.842207596338851
"556","Tmcc3","white",27,91,0.840643773323557
"557","Rcan3","white",27,91,0.836949315835247
"558","Cachd1","white",27,91,0.831791274541782
"559","Snrk","white",27,91,0.824128672390399
"560","Mcam","white",27,91,0.821983975660973
"561","Itgb8","skyblue",28,89,0.925194880181318
"562","Arhgap5","skyblue",28,89,0.911620483876685
"563","ZNF208_like_gene25907","skyblue",28,89,0.903483039142329
"564","Zbtb41","skyblue",28,89,0.896218947982405
"565","Alg10","skyblue",28,89,0.891683765972455
"566","Fam91a1","skyblue",28,89,0.886922482841769
"567","Zdbf2","skyblue",28,89,0.880949953135285
"568","Trove2","skyblue",28,89,0.878844261707468
"569","Ankrd12","skyblue",28,89,0.87090053454166
"570","RAB3C_containing_gene3505","skyblue",28,89,0.86714563873141
"571","Far1","skyblue",28,89,0.862391858014451
"572","Csnk1g3","skyblue",28,89,0.858485372146681
"573","TMED5_containing","skyblue",28,89,0.854272410484501
"574","Znrf2","skyblue",28,89,0.850492740713951
"575","Fgd4","skyblue",28,89,0.850087075905596
"576","Pank3","skyblue",28,89,0.844468774100924
"577","Pik3c2a","skyblue",28,89,0.840253838120506
"578","Ccdc186","skyblue",28,89,0.840100534773671
"579","Thnsl1","skyblue",28,89,0.838035724767474
"580","Cpsf6","skyblue",28,89,0.831418017666037
"581","Csrnp3","saddlebrown",29,87,0.965455834786618
"582","Pura","saddlebrown",29,87,0.948243119592777
"583","Vps13c","saddlebrown",29,87,0.926579582024519
"584","Fut9","saddlebrown",29,87,0.924240764575799
"585","ZNF546_containing","saddlebrown",29,87,0.919402919813029
"586","Gucy1a2","saddlebrown",29,87,0.916281469127047
"587","G37446","saddlebrown",29,87,0.912721294437426
"588","Dgkh","saddlebrown",29,87,0.907753307934443
"589","Scai","saddlebrown",29,87,0.907359525711869
"590","Lnpep","saddlebrown",29,87,0.90674151123594
"591","Tet1","saddlebrown",29,87,0.901586369299286
"592","Bdp1","saddlebrown",29,87,0.89711476425738
"593","Cadm2","saddlebrown",29,87,0.890571169906649
"594","Nbeal1","saddlebrown",29,87,0.888808066902843
"595","Pdk3","saddlebrown",29,87,0.888528031135498
"596","Trpc5","saddlebrown",29,87,0.882047628959148
"597","Erbb4","saddlebrown",29,87,0.877368223311427
"598","Kcnh5","saddlebrown",29,87,0.868562689409899
"599","Arfgef3","saddlebrown",29,87,0.861875754799998
"600","Slc16a7","saddlebrown",29,87,0.859767561883085
"601","Nrdc","steelblue",30,85,0.891865362202366
"602","Fam76b","steelblue",30,85,0.891745796125383
"603","Znf280c","steelblue",30,85,0.886820522567921
"604","Alg6","steelblue",30,85,0.871967319412963
"605","Fgfr1op","steelblue",30,85,0.868795774147037
"606","Srsf5","steelblue",30,85,0.865963035090137
"607","Dennd4c","steelblue",30,85,0.865041859271449
"608","Srsf11","steelblue",30,85,0.861745099539848
"609","Luc7l","steelblue",30,85,0.857958180728868
"610","ZNF311_like","steelblue",30,85,0.857679452251122
"611","Rufy2","steelblue",30,85,0.857574373192289
"612","Ammecr1","steelblue",30,85,0.857073637850214
"613","G24722","steelblue",30,85,0.855625230080986
"614","Fam214a","steelblue",30,85,0.845606660532662
"615","LOC110598330","steelblue",30,85,0.839861764600369
"616","ZRSR2_containing","steelblue",30,85,0.833854001133119
"617","G3436","steelblue",30,85,0.833854001133119
"618","Phtf2","steelblue",30,85,0.829810552814899
"619","Cmc4","steelblue",30,85,0.829315940055347
"620","Map4k3","steelblue",30,85,0.826274289045485
"621","Szt2","paleturquoise",31,79,0.926857078924954
"622","Tpcn1","paleturquoise",31,79,0.897936349195918
"623","Abca2","paleturquoise",31,79,0.885928047381815
"624","Pnpla6","paleturquoise",31,79,0.882557581799331
"625","Gbf1","paleturquoise",31,79,0.87615844917556
"626","Nfasc","paleturquoise",31,79,0.874711011989436
"627","Hr","paleturquoise",31,79,0.870698155352679
"628","Myo18a","paleturquoise",31,79,0.864968200681807
"629","Med12","paleturquoise",31,79,0.863976491368032
"630","Zyx","paleturquoise",31,79,0.863599907741263
"631","Cep131","paleturquoise",31,79,0.862219121929321
"632","Mroh1","paleturquoise",31,79,0.86061590213536
"633","Coro6","paleturquoise",31,79,0.86059310064255
"634","Mast1","paleturquoise",31,79,0.859006951118329
"635","Tsc2","paleturquoise",31,79,0.854012013834876
"636","Mdc1","paleturquoise",31,79,0.848570513232203
"637","Ppfia4","paleturquoise",31,79,0.848249667041912
"638","Notch1","paleturquoise",31,79,0.844477030824845
"639","Tns2","paleturquoise",31,79,0.834763391743795
"640","Huwe1","paleturquoise",31,79,0.830104055442473
"641","Flywch1","violet",32,68,0.876676001963351
"642","Fxr2","violet",32,68,0.858295958565516
"643","CBR1_like","violet",32,68,0.832649319609046
"644","Hsd17b10","violet",32,68,0.832096366463769
"645","Rita1","violet",32,68,0.826589098214683
"646","Scamp3","violet",32,68,0.824646610896699
"647","Nt5m","violet",32,68,0.807120181817279
"648","Fam96b","violet",32,68,0.80437380694646
"649","Lrpap1","violet",32,68,0.803920147506462
"650","Scrn2","violet",32,68,0.797686390275326
"651","Fkbp4","violet",32,68,0.795500313430949
"652","Psmc5","violet",32,68,0.795115675785709
"653","Hmga1","violet",32,68,0.793173574836601
"654","Carhsp1","violet",32,68,0.782893262084315
"655","Ccdc184","violet",32,68,0.777126135270588
"656","Snx21","violet",32,68,0.77312977025464
"657","Tmcc2","violet",32,68,0.769125069278305
"658","Rdh13","violet",32,68,0.764501955333202
"659","Znf782","violet",32,68,0.75564904442672
"660","Aldoc","violet",32,68,0.747860709402554
"661","Mysm1","darkolivegreen",33,58,0.93061859680964
"662","Smc5","darkolivegreen",33,58,0.895242138856205
"663","Ccdc88a","darkolivegreen",33,58,0.889534626327503
"664","Akap9","darkolivegreen",33,58,0.886301150750788
"665","Phip","darkolivegreen",33,58,0.882783285249151
"666","Taok1","darkolivegreen",33,58,0.866573874448814
"667","Mib1","darkolivegreen",33,58,0.846336583397346
"668","Cul5","darkolivegreen",33,58,0.836200970592256
"669","Atrx","darkolivegreen",33,58,0.826633574365801
"670","Phc3","darkolivegreen",33,58,0.825822880187732
"671","ODR4_like_gene3604","darkolivegreen",33,58,0.823572997486105
"672","Mon2","darkolivegreen",33,58,0.823428857794735
"673","Slc38a9","darkolivegreen",33,58,0.822008764363875
"674","Prpf4b","darkolivegreen",33,58,0.821213891505629
"675","Eea1","darkolivegreen",33,58,0.817771488617
"676","Atp11b","darkolivegreen",33,58,0.813522623758312
"677","Stxbp5","darkolivegreen",33,58,0.80732635785597
"678","Usp34","darkolivegreen",33,58,0.807118246332948
"679","Qser1","darkolivegreen",33,58,0.805873333890892
"680","Abca5","darkolivegreen",33,58,0.796854196303863
