"","gene","r","module_color","module_n"
"6650","Morc2",0.796941532244555,"turquoise",1
"6651","TUG1_containing",0.880274217539918,"turquoise",1
"6652","Smtn",0.52446793186365,"purple",10
"6653","Selenom",0.771641040129739,"blue",2
"6654","Inpp5j",0.797474121494835,"midnightblue",15
"6655","Rnf185",0.750545008105599,"blue",2
"6656","Limk2",0.542820409472091,"turquoise",1
"6657","Pik3ip1",0.599028143668493,"turquoise",1
"6658","Patz1",0.547263061156635,"black",7
"6659","Drg1",0.762911329254122,"blue",2
"6660","Ammecr1l",0.642251971919519,"turquoise",1
"6661","Eif4enif1",0.648655669869123,"brown",3
"6662","Sfi1",0.485924717219707,"red",6
"6663","Pisd",0.672094333530992,"turquoise",1
"6664","Prr14l",0.874286397612043,"red",6
"6665","Depdc5",0.797045164335906,"red",6
"6666","Gnao1",0.762262376180307,"salmon",13
"6667","Ywhah",0.838467928545008,"royalblue",20
"6668","LOC110596936",-0.092596920543303,"grey",0
"6669","Neto1",0.585921360535021,"brown",3
"6670","Cbln2",0.343326925550842,"brown",3
"6671","Amfr",0.44044348294087,"green",5
"6672","Adra1a",0.687404115083357,"brown",3
"6673","Dpysl2",0.753711618742523,"brown",3
"6674","Pnma2",0.84924088611438,"brown",3
"6675","Bnip3l",0.552975528334222,"blue",2
"6676","Ppp2r2a",0.527789814658483,"blue",2
"6677","Ebf2",0.458126301661935,"turquoise",1
"6678","Nudt21",0.860594810907618,"brown",3
"6679","Kctd9",0.514813352441906,"grey",0
"6680","Dock5",-0.206721898051553,"grey",0
"6681","Nefl",0.593565898464203,"green",5
"6682","Nefm",0.424805432351116,"yellow",4
"6683","Ogfod1",0.733451031828152,"brown",3
"6684","Wwtr1",0.491362013606625,"lightyellow",19
"6685","Commd2",0.608292717720169,"lightcyan",16
"6686","Rnf13",0.257397204761971,"grey",0
"6687","FUS_like",0.578086947863448,"pink",8
"6688","Tsc22d2",0.660929078185025,"brown",3
"6689","Eif2a",0.797544737324903,"blue",2
"6690","Selenot",0.707164917588472,"blue",2
"6691","Bbs2",0.581240507623768,"salmon",13
"6692","Siah2",0.758544327122092,"cyan",14
"6693","Med12l",0.700922175182366,"brown",3
"6694","P2ry12",-0.163293021200539,"grey",0
"6695","Klhl42",0.768891444508624,"brown",3
"6696","Ccdc91",0.560275755391327,"grey",0
"6697","Ergic2",0.484009463657613,"grey",0
"6698","Tmtc1",0.64975829903856,"brown",3
"6699","Ndufa4",0.731065864895767,"blue",2
"6700","Phf14",0.479796380498577,"turquoise",1
"6701","Thsd7a",0.76139335278904,"brown",3
"6702","Mt3",0.826486671043216,"greenyellow",11
"6703","Tmem106b",0.536550120895407,"brown",3
"6704","Ogt",0.735079637378006,"turquoise",1
"6705","Taf1",0.859185838198924,"turquoise",1
"6706","Polr2d",0.455445644717883,"blue",2
"6707","MT1E_like",0.675920705907483,"blue",2
"6708","LOC101956912",0.665598433273455,"turquoise",1
"6709","Nono",0.408941426062098,"blue",2
"6710","Zmym3",0.731653458567799,"midnightblue",15
"6711","Gjb1",0.686294056249393,"yellow",4
"6712","Nlgn3",0.757569516625108,"lightgreen",18
"6713","Med12",0.779301061678113,"pink",8
"6714","Foxo4",0.808938360649281,"green",5
"6715","MT2A_like",0.765728287859462,"cyan",14
"6716","Snx12",0.814111706967199,"magenta",9
"6717","Slc7a3",0.419300310509451,"green",5
"6718","Dlg3",0.725828749622141,"tan",12
"6719","Gdpd2",0.746681552170972,"green",5
"6720","Pdzd11",0.618153704192043,"blue",2
"6721","Igbp1",0.724255944547606,"blue",2
"6722","Rps4x",0.792110546056498,"yellow",4
"6723","Cited1",0.596880116031391,"cyan",14
"6724","Hdac8",-0.222167423183481,"grey",0
"6725","Phka1",0.729548348468243,"lightgreen",18
"6726","Nup93",-0.078061897422818,"grey",0
"6727","Sri",0.71845005077889,"darkturquoise",23
"6728","Adam22",0.854489949837892,"red",6
"6729","Slc25a40",0.749147853012963,"darkturquoise",23
