"","gene","module_n","module_color"
"813","G20619",11,"greenyellow"
"814","G20652",0,"grey"
"815","MALAT1_G20666",21,"darkred"
"816","G20677",0,"grey"
"817","SF1",26,"darkorange"
"818","NRXN2",9,"magenta"
"819","G20718",0,"grey"
"820","G20719",9,"magenta"
"821","PLA2G16",1,"turquoise"
"822","G20768",4,"yellow"
"823","G20797",1,"turquoise"
"824","G20800",6,"red"
"825","AHNAK_G20817",5,"green"
"826","AHNAK_G20818",9,"magenta"
"827","AHNAK_G20820",5,"green"
"828","G20831",0,"grey"
"829","G20832",0,"grey"
"830","G20842",5,"green"
"831","G20859",21,"darkred"
"832","G2094",13,"salmon"
"833","G20968",10,"purple"
"834","G2097",1,"turquoise"
"835","MTCH2_containing",2,"blue"
"836","G21060",4,"yellow"
"837","G21065",13,"salmon"
"838","PRDM11_containing",11,"greenyellow"
"839","G21098",7,"black"
"840","G21115",6,"red"
"841","G21183",5,"green"
"842","KIAA1549L_like",1,"turquoise"
"843","G21219",18,"lightgreen"
"844","SMAD5_like",4,"yellow"
"845","CCDC34_like",1,"turquoise"
"846","G21247",0,"grey"
"847","SVIP_containing",1,"turquoise"
"848","G2127",3,"brown"
"849","SMIM32_like",1,"turquoise"
"850","QSER1_like",9,"magenta"
"851","G21304",10,"purple"
"852","G21309",0,"grey"
"853","G21318",6,"red"
"854","G21322",20,"royalblue"
"855","G21339",3,"brown"
"856","KLHL3_containing",4,"yellow"
"857","G21359",1,"turquoise"
"858","G21385",7,"black"
"859","TEAD1_like",5,"green"
"860","G21413",4,"yellow"
"861","G21437",7,"black"
"862","G21451",1,"turquoise"
"863","G21460",6,"red"
"864","PSMA6",1,"turquoise"
"865","G21554",0,"grey"
"866","G21559",9,"magenta"
"867","HCG11_G21563",2,"blue"
"868","G21609",1,"turquoise"
"869","G21623",1,"turquoise"
"870","G21638",8,"pink"
"871","GVQW3_G21665",3,"brown"
"872","MAP6_like",3,"brown"
"873","WARS2-AS1_containing",4,"yellow"
"874","ACER3_containing",2,"blue"
"875","G21715",1,"turquoise"
"876","G21716",13,"salmon"
"877","G21727",3,"brown"
"878","G21728",3,"brown"
"879","G21737",3,"brown"
"880","RAB30_containing",7,"black"
"881","G21740",1,"turquoise"
"882","G21750",8,"pink"
"883","G21769",7,"black"
"884","G21774",0,"grey"
"885","G21786",3,"brown"
"886","GRM5_containing",19,"lightyellow"
"887","ACADSB_containing",1,"turquoise"
"888","G21808",3,"brown"
"889","G21811",1,"turquoise"
"890","SMCO4_G21816",7,"black"
"891","AMOTL1_like",5,"green"
"892","G21833",23,"darkturquoise"
"893","G2186",0,"grey"
"894","PGR_containing",8,"pink"
"895","YAP1",3,"brown"
"896","G21894",0,"grey"
"897","GRIA4",1,"turquoise"
"898","G21909",11,"greenyellow"
"899","G21911",11,"greenyellow"
"900","G21914",0,"grey"
"901","G2192",7,"black"
"902","GUCY1A2_containing_G21922",0,"grey"
"903","G21924",9,"magenta"
"904","GUCY1A2_containing_G21932",5,"green"
"905","G21945",3,"brown"
"906","CUL5",1,"turquoise"
"907","LAYN_containing",14,"cyan"
"908","G22000",6,"red"
"909","BTF3_G22095",1,"turquoise"
"910","G22128",18,"lightgreen"
"911","GRIK4_like",1,"turquoise"
"912","SORL1_like",9,"magenta"
"913","UBASH3B",19,"lightyellow"
"914","G2219",12,"tan"
"915","G22219",4,"yellow"
"916","G22226",11,"greenyellow"
"917","G22266",5,"green"
"918","PCNP_G22272",13,"salmon"
"919","OPCML_containing",1,"turquoise"
"920","ZBTB44",3,"brown"
"921","G22345",0,"grey"
"922","GAS1_like",3,"brown"
"923","MEGF10_containing",0,"grey"
"924","G22356",2,"blue"
"925","G22362",8,"pink"
"926","G22363",1,"turquoise"
"927","MIR4697HG_containing",21,"darkred"
"928","G22390",3,"brown"
"929","FGFR2",3,"brown"
"930","HYOU1",9,"magenta"
"931","G22416",5,"green"
"932","G22437",6,"red"
"933","G22451",7,"black"
"934","ZFAND5_like_G22457",16,"lightcyan"
"935","G22462",0,"grey"
"936","G22463",10,"purple"
"937","G2248",1,"turquoise"
"938","PTAR1_containing",3,"brown"
"939","G22494",14,"cyan"
"940","G22513",23,"darkturquoise"
"941","VLDLR",3,"brown"
"942","PCNP_G22535",1,"turquoise"
"943","ARL5A_G22548",2,"blue"
"944","TPM3_like_G22566",1,"turquoise"
"945","G22575",2,"blue"
"946","G22579",1,"turquoise"
"947","RN7SK",7,"black"
"948","G22600",9,"magenta"
"949","G22610",1,"turquoise"
"950","ZDHHC21_like",0,"grey"
"951","G22635",13,"salmon"
"952","CDKN2B-AS1_containing",0,"grey"
"953","G22668",21,"darkred"
"954","G22669",12,"tan"
"955","G22684",7,"black"
"956","G22701",5,"green"
"957","LINGO2",9,"magenta"
"958","G22707",26,"darkorange"
"959","G22711",7,"black"
"960","G22713",19,"lightyellow"
"961","G22714",23,"darkturquoise"
"962","G22715",0,"grey"
"963","G22730",1,"turquoise"
"964","UBE2R2_containing",3,"brown"
"965","G22767",2,"blue"
"966","G22802",0,"grey"
"967","G2284",26,"darkorange"
"968","G22853",5,"green"
"969","G22854",20,"royalblue"
"970","G22856",0,"grey"
"971","DCAF10_like",4,"yellow"
"972","G22879",21,"darkred"
"973","G22914",11,"greenyellow"
"974","G22925",0,"grey"
"975","G2293",1,"turquoise"
"976","G22932",3,"brown"
"977","ERP44_containing",17,"grey60"
"978","SLC44A1_containing",22,"darkgreen"
"979","G23016",1,"turquoise"
"980","G23018",0,"grey"
"981","G23067",1,"turquoise"
"982","KIAA1958_containing",11,"greenyellow"
"983","G23081",11,"greenyellow"
"984","PTBP3_like",3,"brown"
"985","G23159",6,"red"
"986","ARHGEF37_like",9,"magenta"
"987","G23171",3,"brown"
"988","G23225",11,"greenyellow"
"989","G23226",11,"greenyellow"
"990","NR6A1_containing",1,"turquoise"
"991","G23238",7,"black"
"992","RC3H2",3,"brown"
"993","DPYSL3_containing",1,"turquoise"
"994","SCAI_containing",5,"green"
"995","G23273",21,"darkred"
"996","G23280",1,"turquoise"
"997","G23320",11,"greenyellow"
"998","G23325",10,"purple"
"999","G23329",11,"greenyellow"
"1000","G23337",0,"grey"
"1001","MIR219A2_containing",3,"brown"
"1002","SET_G23349",12,"tan"
"1003","JAKMIP2_containing",9,"magenta"
"1004","G2338",4,"yellow"
"1005","G23389",7,"black"
"1006","FAM78A_containing",3,"brown"
"1007","G23470",0,"grey"
"1008","SETX_containing",7,"black"
"1009","KCTD16_containing",0,"grey"
"1010","G23504",13,"salmon"
"1011","G2352",1,"turquoise"
"1012","G23521",11,"greenyellow"
"1013","BRD3OS_containing",1,"turquoise"
"1014","G23543",21,"darkred"
"1015","G2358",17,"grey60"
"1016","G23598",7,"black"
"1017","G2360",6,"red"
"1018","G23600",1,"turquoise"
"1019","G23610",20,"royalblue"
"1020","G23656",3,"brown"
"1021","G2367",20,"royalblue"
"1022","NDFIP1_like_G2369",1,"turquoise"
"1023","UBE4A_G23717",2,"blue"
"1024","G23728",15,"midnightblue"
"1025","G23776",0,"grey"
"1026","G23786",26,"darkorange"
"1027","G23811",1,"turquoise"
"1028","G23816",26,"darkorange"
"1029","G23820",11,"greenyellow"
"1030","SHANK3_like",9,"magenta"
"1031","G23855",21,"darkred"
"1032","G23864",21,"darkred"
"1033","G23874",21,"darkred"
"1034","G23882",11,"greenyellow"
"1035","MOSMO_G239",17,"grey60"
"1036","G23906",8,"pink"
"1037","G23912",1,"turquoise"
"1038","G23915",3,"brown"
"1039","G23918",25,"orange"
"1040","G23924",3,"brown"
"1041","G23925",11,"greenyellow"
"1042","G23938",9,"magenta"
"1043","NUP50_containing",12,"tan"
"1044","G23973",0,"grey"
"1045","G23974",11,"greenyellow"
"1046","G23977",0,"grey"
"1047","G23978",0,"grey"
"1048","G24004",8,"pink"
"1049","MPPED1_containing_G24005",9,"magenta"
"1050","G24010",0,"grey"
"1051","G24012",24,"darkgrey"
"1052","G24015",12,"tan"
"1053","MPPED1_containing_G24020",11,"greenyellow"
"1054","G24021",11,"greenyellow"
"1055","G24057",3,"brown"
"1056","G24066",11,"greenyellow"
"1057","G2407",11,"greenyellow"
"1058","G24071",21,"darkred"
"1059","G24079",21,"darkred"
"1060","G24083",0,"grey"
"1061","TOB2_containing_G24086",3,"brown"
"1062","G24090",0,"grey"
"1063","CACNA1I_like_G24118",9,"magenta"
"1064","G24119",11,"greenyellow"
"1065","TNRC6B_containing",4,"yellow"
"1066","G24159",0,"grey"
"1067","G24187",26,"darkorange"
"1068","G24195",0,"grey"
"1069","MAFF_like",0,"grey"
"1070","G24208",13,"salmon"
"1071","G24223",1,"turquoise"
"1072","CACNG2_containing",6,"red"
"1073","G24325",21,"darkred"
"1074","G24336",8,"pink"
"1075","G24344",0,"grey"
"1076","G24356",2,"blue"
"1077","G24372",14,"cyan"
"1078","G24377",1,"turquoise"
"1079","G24378",9,"magenta"
"1080","G24383",1,"turquoise"
"1081","G24385",10,"purple"
"1082","G24391",0,"grey"
"1083","G24395",0,"grey"
"1084","G24428",0,"grey"
"1085","G24433",28,"skyblue"
"1086","HCFC2_containing",9,"magenta"
"1087","G245",13,"salmon"
"1088","G24520",0,"grey"
"1089","G24527",0,"grey"
"1090","G24542",19,"lightyellow"
"1091","SH3BP5_like",9,"magenta"
"1092","G2462",26,"darkorange"
"1093","LIN7A_like",1,"turquoise"
"1094","PAWR_containing",11,"greenyellow"
"1095","G2465",21,"darkred"
"1096","TMTC3_like",3,"brown"
"1097","G24680",2,"blue"
"1098","ROR1-AS1_like_G24682",4,"yellow"
"1099","THAP2_containing",3,"brown"
"1100","PTPRB_containing",22,"darkgreen"
"1101","G24722",5,"green"
"1102","G24746",3,"brown"
"1103","G24747",1,"turquoise"
"1104","GNS_containing",1,"turquoise"
"1105","G24787",3,"brown"
"1106","PPM1H_containing",0,"grey"
"1107","SLC16A7_containing",0,"grey"
"1108","AGAP2_like",9,"magenta"
"1109","NEMP1_containing",7,"black"
"1110","G24886",0,"grey"
"1111","G2489",3,"brown"
"1112","G24899",0,"grey"
"1113","ETF1",1,"turquoise"
"1114","RNF41_containing",1,"turquoise"
"1115","PSD2",9,"magenta"
"1116","LINC02381_containing",0,"grey"
"1117","G24986",1,"turquoise"
"1118","G24988",18,"lightgreen"
"1119","SP1_like",3,"brown"
"1120","G25067",21,"darkred"
"1121","SLC11A2",13,"salmon"
"1122","G25081",1,"turquoise"
"1123","G25116",4,"yellow"
"1124","G25127",10,"purple"
"1125","FMNL3_containing",3,"brown"
"1126","G25152",0,"grey"
"1127","COX14_like_G25155",1,"turquoise"
"1128","G25158",12,"tan"
"1129","CCNT1_like",12,"tan"
"1130","SRSF3_G252",3,"brown"
"1131","G25233",26,"darkorange"
"1132","G25234",1,"turquoise"
"1133","LINC00938_containing",0,"grey"
"1134","GXYLT1_containing",3,"brown"
"1135","G2529",3,"brown"
"1136","G25301",7,"black"
"1137","G25304",0,"grey"
"1138","G25309",18,"lightgreen"
"1139","DENND5B_containing",0,"grey"
"1140","TMTC1_containing",9,"magenta"
"1141","ERGIC2_like",0,"grey"
"1142","G25348",0,"grey"
"1143","G25356",6,"red"
"1144","G25363",3,"brown"
"1145","G25370",12,"tan"
"1146","G25371",5,"green"
"1147","G25377",9,"magenta"
"1148","G25414",5,"green"
"1149","SOX5",9,"magenta"
"1150","ST8SIA1_like",0,"grey"
"1151","G25440",11,"greenyellow"
"1152","H2AFJ_containing",11,"greenyellow"
"1153","G2549",23,"darkturquoise"
"1154","GRIN2B_containing",0,"grey"
"1155","GRIN2B_like",2,"blue"
"1156","EMP1",27,"white"
"1157","LRP6_containing",3,"brown"
"1158","G2551",11,"greenyellow"
"1159","G2552",7,"black"
"1160","G25539",13,"salmon"
"1161","MAST2",9,"magenta"
"1162","G25587",2,"blue"
"1163","RPN1_containing",0,"grey"
"1164","G25617",1,"turquoise"
"1165","G25637",0,"grey"
"1166","G25649",5,"green"
"1167","HMGN2_G2570",1,"turquoise"
"1168","STMN1_G2571",1,"turquoise"
"1169","CCND2_containing",27,"white"
"1170","G25721",4,"yellow"
"1171","ST8SIA4",0,"grey"
"1172","CACNA1C_containing_G25763",10,"purple"
"1173","KCNA1_G25775",2,"blue"
"1174","G25776",0,"grey"
"1175","G25777",0,"grey"
"1176","G25778",1,"turquoise"
"1177","G25784",0,"grey"
"1178","KCNA1_like",2,"blue"
"1179","TUG1_G2581",4,"yellow"
"1180","TUG1_like",11,"greenyellow"
"1181","MICAL3_containing",9,"magenta"
"1182","TMEM121B_containing",22,"darkgreen"
"1183","G25878",11,"greenyellow"
"1184","RNF213_like_G25887",21,"darkred"
"1185","FER_containing",0,"grey"
"1186","GPD1L_G25897",0,"grey"
"1187","G25906",22,"darkgreen"
"1188","G25914",8,"pink"
"1189","G25915",22,"darkgreen"
"1190","LOC101955859,LOC101960768",2,"blue"
"1191","WASF3_like",9,"magenta"
"1192","G25986",9,"magenta"
"1193","AMER2_containing",20,"royalblue"
"1194","G3BP2_G25997",19,"lightyellow"
"1195","ZDHHC20_like",19,"lightyellow"
"1196","FGF9",23,"darkturquoise"
"1197","G26032",0,"grey"
"1198","G26056",9,"magenta"
"1199","G26094",0,"grey"
"1200","G26101",11,"greenyellow"
"1201","POU4F1_like",6,"red"
"1202","G2612",7,"black"
"1203","CTSB_containing",1,"turquoise"
"1204","G2615",1,"turquoise"
"1205","DACH1",0,"grey"
"1206","G26167",1,"turquoise"
"1207","MRPS21_G26177",0,"grey"
"1208","G26189",1,"turquoise"
"1209","G26224",18,"lightgreen"
"1210","G26225",4,"yellow"
"1211","ATP5MC2",22,"darkgreen"
"1212","G2624",9,"magenta"
"1213","G26243",6,"red"
"1214","DGKH_like",3,"brown"
"1215","FAM172A_like",1,"turquoise"
"1216","LNPEP_containing",4,"yellow"
"1217","G26319",19,"lightyellow"
"1218","G2633",20,"royalblue"
"1219","G26363",0,"grey"
"1220","G26376",1,"turquoise"
"1221","NR2F1",26,"darkorange"
"1222","SUPT20H",11,"greenyellow"
"1223","G2643",20,"royalblue"
"1224","DCLK1_like",0,"grey"
"1225","FRY",1,"turquoise"
"1226","G26479",3,"brown"
"1227","HMGB1_G26487",1,"turquoise"
"1228","G26508",13,"salmon"
"1229","FLT1_containing",20,"royalblue"
"1230","KCNQ1OT1_like_G26527",20,"royalblue"
"1231","G26553",0,"grey"
"1232","G26558",20,"royalblue"
"1233","G2656",11,"greenyellow"
"1234","G26562",5,"green"
"1235","PGK1_G26565",1,"turquoise"
"1236","SOX21",7,"black"
"1237","GPC6",9,"magenta"
"1238","G26588",22,"darkgreen"
"1239","G26606",5,"green"
"1240","G26611",11,"greenyellow"
"1241","ZIC2",22,"darkgreen"
"1242","G26661",11,"greenyellow"
"1243","G26671",3,"brown"
"1244","G26683",0,"grey"
"1245","ABHD13_containing",18,"lightgreen"
"1246","EIF3A_G267",23,"darkturquoise"
"1247","G26744",11,"greenyellow"
"1248","G26751",1,"turquoise"
"1249","G26761",1,"turquoise"
"1250","G26771",13,"salmon"
"1251","G26777",3,"brown"
"1252","G26902",1,"turquoise"
"1253","HAPLN1",6,"red"
"1254","G26931",3,"brown"
"1255","G26956",10,"purple"
"1256","G2696",3,"brown"
"1257","G26967",0,"grey"
"1258","G26978",21,"darkred"
"1259","THAP12_G26984",8,"pink"
"1260","G27014",1,"turquoise"
"1261","G27037",1,"turquoise"
"1262","G2704",3,"brown"
"1263","G27087",0,"grey"
"1264","BCL11B_like",0,"grey"
"1265","CACUL1_like",3,"brown"
"1266","TUNAR_like",0,"grey"
"1267","G27158",0,"grey"
"1268","G27163",3,"brown"
"1269","G27179",22,"darkgreen"
"1270","G2720",2,"blue"
"1271","BTBD7_containing_G27229",3,"brown"
"1272","ATG10_containing",9,"magenta"
"1273","SLC24A4_containing",14,"cyan"
"1274","G27259",3,"brown"
"1275","ANKRD34B_containing",19,"lightyellow"
"1276","FOXN3_like",3,"brown"
"1277","G27339",11,"greenyellow"
"1278","KCNK10",3,"brown"
"1279","KCNK13_containing",1,"turquoise"
"1280","EML5_like",22,"darkgreen"
"1281","STON2_containing",4,"yellow"
"1282","FLRT2_like",3,"brown"
"1283","G27380",0,"grey"
"1284","SPTLC2_like",19,"lightyellow"
"1285","G27408",0,"grey"
"1286","G27449",10,"purple"
"1287","G27452",10,"purple"
"1288","MTX3_containing",22,"darkgreen"
"1289","G27480",9,"magenta"
"1290","G27490",1,"turquoise"
"1291","G27495",1,"turquoise"
"1292","G27500",22,"darkgreen"
"1293","HMGB1_G27518",9,"magenta"
"1294","G27537",12,"tan"
"1295","G27581",1,"turquoise"
"1296","G27615",0,"grey"
"1297","G27620",0,"grey"
"1298","G2763",3,"brown"
"1299","G27632",20,"royalblue"
"1300","G2764",1,"turquoise"
"1301","SUMO2_like_G27640",1,"turquoise"
"1302","JPH4",0,"grey"
"1303","RN7SK_like",7,"black"
"1304","G27658",1,"turquoise"
"1305","ARHGAP5",0,"grey"
"1306","G27745",13,"salmon"
"1307","NPAS3_G27748",10,"purple"
"1308","NPAS3_G27751",9,"magenta"
"1309","G27752",11,"greenyellow"
"1310","KLHL28_like",3,"brown"
"1311","G27891",0,"grey"
"1312","G27892",21,"darkred"
"1313","G27912",3,"brown"
"1314","G27940",3,"brown"
"1315","G27977",22,"darkgreen"
"1316","G2800",0,"grey"
"1317","G28000",4,"yellow"
"1318","TMEM106B_containing_G28013",3,"brown"
"1319","G28030",0,"grey"
"1320","KCNH5_containing",1,"turquoise"
"1321","G28043",2,"blue"
"1322","G28058",18,"lightgreen"
"1323","G28061",7,"black"
"1324","G28066",1,"turquoise"
"1325","SET_G28096",0,"grey"
"1326","SET_G28100",19,"lightyellow"
"1327","G28107",2,"blue"
"1328","G28109",6,"red"
"1329","G28117",11,"greenyellow"
"1330","G28118",11,"greenyellow"
"1331","G2813",13,"salmon"
"1332","DAAM1",9,"magenta"
"1333","G28173",4,"yellow"
"1334","SOCS4_containing",3,"brown"
"1335","G28190",0,"grey"
"1336","G28214",11,"greenyellow"
"1337","G28224",13,"salmon"
"1338","G28227",3,"brown"
"1339","G28236",4,"yellow"
"1340","G28258",0,"grey"
"1341","G28278",3,"brown"
"1342","G28332",9,"magenta"
"1343","PGM1_like",19,"lightyellow"
"1344","G28345",4,"yellow"
"1345","OIP5-AS1_like",7,"black"
"1346","MGA_containing",3,"brown"
"1347","G28405",3,"brown"
"1348","G28417",17,"grey60"
"1349","CTDSPL2_containing",3,"brown"
"1350","TRPM7_like",19,"lightyellow"
"1351","G28506",0,"grey"
"1352","G28522",1,"turquoise"
"1353","G28523",0,"grey"
"1354","TMOD2_containing",18,"lightgreen"
"1355","SV2C_containing",6,"red"
"1356","MAPK6_G28536",19,"lightyellow"
"1357","GPBP1L1",4,"yellow"
"1358","G28572",7,"black"
"1359","TCF12_containing",13,"salmon"
"1360","G28595",15,"midnightblue"
"1361","G28597",3,"brown"
"1362","GCOM1_containing",1,"turquoise"
"1363","MINDY2_containing",3,"brown"
"1364","G28623",5,"green"
"1365","G28660",3,"brown"
"1366","SNX1_containing",13,"salmon"
"1367","ZNF609",3,"brown"
"1368","IGDCC3_containing",10,"purple"
"1369","G28735",8,"pink"
"1370","G28738",1,"turquoise"
"1371","DENND4A_like",9,"magenta"
"1372","UBE2D3_G28808",19,"lightyellow"
"1373","G28809",2,"blue"
"1374","G28811",8,"pink"
"1375","G28825",1,"turquoise"
"1376","G28827",9,"magenta"
"1377","NEO1_containing",1,"turquoise"
"1378","G28842",1,"turquoise"
"1379","OST4_containing",8,"pink"
"1380","RPL41_G28914",1,"turquoise"
"1381","G28935",9,"magenta"
"1382","G28963",1,"turquoise"
"1383","MORF4L1_like_G28968",9,"magenta"
"1384","G28970",0,"grey"
"1385","G28974",11,"greenyellow"
"1386","G28982",6,"red"
"1387","G28987",0,"grey"
"1388","MINAR1_like",24,"darkgrey"
"1389","G29015",15,"midnightblue"
"1390","LINC00504",20,"royalblue"
"1391","CTXND1_containing",0,"grey"
"1392","G29108",7,"black"
"1393","G29122",4,"yellow"
"1394","G29155",0,"grey"
"1395","ZNF710",3,"brown"
"1396","G29201",20,"royalblue"
"1397","NTRK3_like",7,"black"
"1398","G29234",5,"green"
"1399","G29279",5,"green"
"1400","LRRC28_like",0,"grey"
"1401","MEF2A",8,"pink"
"1402","G29329",11,"greenyellow"
"1403","G29404",0,"grey"
"1404","G2941",0,"grey"
"1405","G29420",13,"salmon"
"1406","RALGAPA2_G29428",2,"blue"
"1407","G29431",5,"green"
"1408","NKX2-2_like",3,"brown"
"1409","G2945",0,"grey"
"1410","G29481",13,"salmon"
"1411","G29483",1,"turquoise"
"1412","G29504",1,"turquoise"
"1413","LAMP5",1,"turquoise"
"1414","G29539",7,"black"
"1415","G29560",1,"turquoise"
"1416","G29563",0,"grey"
"1417","ATRN_like_G29630",8,"pink"
"1418","G2965",1,"turquoise"
"1419","G29652",10,"purple"
"1420","G29664",21,"darkred"
"1421","G29684",7,"black"
"1422","G29696",21,"darkred"
"1423","ZCCHC3",3,"brown"
"1424","G29742",11,"greenyellow"
"1425","CBFA2T2_like",1,"turquoise"
"1426","G2979",5,"green"
"1427","PDE4D_G2983",9,"magenta"
"1428","G29836",9,"magenta"
"1429","RNA45SN5",11,"greenyellow"
"1430","G29855",9,"magenta"
"1431","SCAND1",1,"turquoise"
"1432","G29880",1,"turquoise"
"1433","G29892",25,"orange"
"1434","G2995",3,"brown"
"1435","G29952",11,"greenyellow"
"1436","G29961",24,"darkgrey"
"1437","G29984",11,"greenyellow"
"1438","NXF1_containing",20,"royalblue"
"1439","VAPB_containing",8,"pink"
"1440","G30002",11,"greenyellow"
"1441","G30044",20,"royalblue"
"1442","G30046",26,"darkorange"
"1443","G30065",0,"grey"
"1444","G30078",22,"darkgreen"
"1445","G30087",3,"brown"
"1446","G30092",6,"red"
"1447","G30112",10,"purple"
"1448","TSHZ2_G30132",11,"greenyellow"
"1449","G30143",0,"grey"
"1450","G30154",8,"pink"
"1451","KCNB1_containing_G30156",16,"lightcyan"
"1452","KCNB1_containing_G30158",3,"brown"
"1453","G30197",7,"black"
"1454","SLC12A5",1,"turquoise"
"1455","G30328",12,"tan"
"1456","G30346",5,"green"
"1457","EEF1A2_containing",9,"magenta"
"1458","G3035",8,"pink"
"1459","G30359",1,"turquoise"
"1460","G30375",11,"greenyellow"
"1461","G3048",6,"red"
"1462","G30498",13,"salmon"
"1463","G30506",0,"grey"
"1464","HCN1_like",13,"salmon"
"1465","G30586",2,"blue"
"1466","G30605",7,"black"
"1467","G30610",6,"red"
"1468","G30638",7,"black"
"1469","G30654",9,"magenta"
"1470","G30667",20,"royalblue"
"1471","G30675",11,"greenyellow"
"1472","G30680",1,"turquoise"
"1473","G30686",7,"black"
"1474","G30687",16,"lightcyan"
"1475","G30712",25,"orange"
"1476","G30723",0,"grey"
"1477","KCNQ3_containing",2,"blue"
"1478","G30760",0,"grey"
"1479","BASP1",1,"turquoise"
"1480","G30801",10,"purple"
"1481","G30823",3,"brown"
"1482","G30840",1,"turquoise"
"1483","G30841",0,"grey"
"1484","ZNF723_like",11,"greenyellow"
"1485","SAMD12_containing_G30876",2,"blue"
"1486","SAMD12_containing_G30878",0,"grey"
"1487","G3089",15,"midnightblue"
"1488","TRPS1",3,"brown"
"1489","ZNF708_containing_G30901",0,"grey"
"1490","G30910",19,"lightyellow"
"1491","G30916",6,"red"
"1492","G30924",7,"black"
"1493","G3093",7,"black"
"1494","G3094",0,"grey"
"1495","G30945",24,"darkgrey"
"1496","G30983",6,"red"
"1497","G30984",1,"turquoise"
"1498","PABPC1",19,"lightyellow"
"1499","G31010",5,"green"
"1500","UQCRB_containing",0,"grey"
"1501","G31043",1,"turquoise"
